ID_Num,avg_silence_duration.ms.,avg_syllable_duration.ms.,avg_sylls_freq_range.Hz.,avg_sylls_lower_freq.Hz.,avg_sylls_upper_freq.Hz.,bout_duration.ms.,mean_syllable_stereotypy,num_syllable_per_bout_duration.1.ms.,num_syllables,num_unique_syllables,subspecies
203606,3.869877384,4.110464874,7.344310974,8.102740447,8.478014583,7.297650061,4.234715664,-4.658592693,2.63905733,0,dorsalis
203607,3.725502168,4.782670132,7.932378183,8.023471913,8.664719105,7.455050583,4.276838664,-5.057155367,2.397895273,1.098612289,dorsalis
203608,4.047404537,5.263242244,7.598707069,8.119330689,8.577611394,7.435578479,4.192106601,-5.489668447,1.945910149,0.693147181,dorsalis
203624,3.940193882,4.996783181,8.174455755,7.803843304,8.692177958,7.203499999,4.224712199,-5.257589904,1.945910149,0,dorsalis
204590,4.579770975,3.979803021,7.063340336,8.220410825,8.484956645,7.3546771,4.107785809,-4.956781827,2.397895273,0.693147181,hyemalis
206096,3.381561407,4.574496179,7.836829451,8.250726958,8.750808043,6.889336693,4.123567243,-4.809895156,2.079441542,0,caniceps
206096,3.536420052,4.530257046,7.730527597,8.268381893,8.720730587,7.011927589,4.090023286,-4.814703035,2.197224577,0,caniceps
206096,3.113283801,4.641225281,7.886633312,8.214981117,8.749984658,7.014814351,4.234684575,-4.81758982,2.197224577,0.693147181,caniceps
206101,3.075440477,4.180803607,7.700103695,8.136563319,8.626755394,7.634437972,4.235106543,-4.456384127,3.17805383,0,caniceps
206101,2.948633387,4.220781404,7.618753867,8.170460307,8.616895625,7.67790208,4.144016912,-4.459026217,3.218875825,0.693147181,caniceps
207795,2.947447033,3.535545434,7.080311386,8.471381559,8.686339236,7.493069755,4.057025007,-3.966709207,3.526360525,0,hyemalis
207795,2.975421581,3.506557897,7.087219523,8.472934341,8.6889803,7.390964974,4.060169476,-3.956977747,3.433987204,0.693147181,hyemalis
207795,3.063529688,3.491262952,7.07497804,8.468067445,8.682596116,7.446566577,4.0182623,-3.98083068,3.465735903,1.098612289,hyemalis
210591,3.090694082,3.371846671,7.902338199,8.108485991,8.696703784,7.321020574,4.344381034,-3.919823198,3.401197382,0,oreganus
210605,4.003408777,4.648655298,8.432451963,8.03919276,8.942575586,7.105825193,4.303411849,-5.026383651,2.079441542,0.693147181,hyemalis
210612,3.62666627,4.513662292,7.942147975,8.173039213,8.750606002,7.229608708,4.241636393,-4.831713385,2.397895273,0,hyemalis
213700,3.35487331,4.154067833,7.633088937,8.171994159,8.623863099,7.453396323,4.303362457,-4.508957323,2.944438979,0.693147181,hyemalis
213700,3.422716095,4.122082164,7.591719148,8.182798205,8.615696455,7.45229196,4.313668976,-4.507853022,2.944438979,0.693147181,hyemalis
213700,3.42988253,3.965647847,7.532876612,8.202751011,8.608216119,7.237629835,4.114431076,-4.404416467,2.833213344,0.693147181,hyemalis
213749,3.543945429,4.292228447,8.103669383,8.154358967,8.816127509,7.295498134,4.170261074,-4.656440849,2.63905733,0,oreganus
213749,3.623988137,4.264586947,8.148571323,8.099589936,8.811141018,7.225920368,4.25172994,-4.660970992,2.564949357,0,oreganus
213749,3.5481069,4.318898054,8.195569236,8.105679123,8.838566633,7.157339816,4.174387626,-4.672433162,2.48490665,0,oreganus
213753,2.954489315,3.731108326,7.372884347,8.349744465,8.661871229,7.231218089,4.032776979,-4.095723873,3.135494216,0,oreganus
213753,2.652890589,3.84888802,7.514565062,8.35038701,8.70340801,7.193530773,3.999868963,-4.102488293,3.091042453,0,oreganus
213753,3.076507314,3.673263064,7.438899393,8.356392771,8.685281379,7.139370779,4.067777079,-4.094848369,3.044522438,1.098612289,oreganus
213755,2.911123011,4.736198448,8.14904922,7.957993983,8.744398657,7.174262354,3.978480038,-4.87167724,2.302585093,0,oreganus
213755,3.358561083,4.651993186,8.004992353,8.027688363,8.702434458,7.175234644,4.197056333,-4.87264958,2.302585093,0.693147181,oreganus
213755,2.749506914,3.797635559,7.528614692,8.358314001,8.713260004,7.130263708,3.953391977,-4.085741297,3.044522438,0,oreganus
213755,3.153278542,3.620453315,7.296908735,8.36071036,8.649707986,7.133055234,4.064053064,-4.088532823,3.044522438,1.791759469,oreganus
214966,2.909201782,4.793294977,8.009287278,7.950446778,8.666066814,7.224071084,4.296752811,-4.921486054,2.302585093,0,mearnsi
214980,3.538194982,4.804974705,7.978664418,8.097356296,8.725964956,7.225689394,4.209840101,-5.028464748,2.197224577,0.693147181,mearnsi
214986,3.044774359,4.861410733,8.089643908,7.84074786,8.658631836,6.937776295,4.152086929,-4.991866142,1.945910149,1.098612289,mearnsi
214987,3.645905675,4.635023149,8.10223339,8.023471913,8.749986999,7.324165561,4.26585242,-4.926270341,2.397895273,0.693147181,mearnsi
216714,2.890852643,4.43106872,8.318171558,8.002118788,8.859641687,7.095353893,4.156199307,-4.610447285,2.48490665,0.693147181,hyemalis
216737,3.499868909,4.525295814,7.884989561,8.137120649,8.705028494,7.205387683,4.24154297,-4.807492389,2.397895273,0.693147181,hyemalis
216740,3.995160384,3.538030197,7.08531405,8.472250878,8.688045721,7.079973054,4.105737914,-4.440915693,2.63905733,0.693147181,hyemalis
216740,4.02874728,3.456099676,6.981887618,8.469821611,8.666066814,7.330217964,3.99113983,-4.439846189,2.890371758,0,hyemalis
216740,3.891712312,4.741475505,7.926349226,7.999030777,8.648990625,6.999596244,4.216465,-5.05368602,1.945910149,0.693147181,hyemalis
216740,3.84868306,4.74266198,7.828597043,8.06678577,8.640341923,6.989115799,4.247203951,-5.043205646,1.945910149,0,hyemalis
216748,3.353993261,3.976164622,7.8716659,8.222091851,8.748499825,7.090341351,4.274232293,-4.38229115,2.708050201,0.693147181,hyemalis
216750,3.488404703,4.626216981,7.929006447,7.950446778,8.62524482,7.182255615,4.229620942,-4.879670586,2.302585093,0,hyemalis
216752,3.281825783,4.1117192,7.811489436,8.074941248,8.637419633,7.227074436,4.423054116,-4.454485678,2.772588722,0,hyemalis
216753,3.232277681,4.207795511,8.345159094,7.985476629,8.868518454,7.344678038,4.24582718,-4.511464657,2.833213344,0,hyemalis
216764,3.233159294,4.101299487,7.770472495,8.077463489,8.620446225,7.432607074,3.946144717,-4.436874787,2.995732274,1.386294361,hyemalis
217648,3.47757036,4.387782046,7.821235046,8.101049258,8.656594484,7.097456943,4.240104541,-4.699561638,2.397895273,0,oreganus
217648,3.527760105,4.375288477,7.741192339,8.119471307,8.6336378,7.273500079,4.251929953,-4.708550774,2.564949357,0,oreganus
217655,3.491797482,4.051883533,7.595625402,8.15524119,8.599338949,7.116445678,4.28960894,-4.477388328,2.63905733,0,oreganus
217675,3.167729947,4.054159245,7.752857749,8.162757454,8.664419367,7.273279838,4.344416087,-4.382908063,2.890371758,0,oreganus
217675,3.13089632,4.065720068,7.772157485,8.15729669,8.668943332,7.271516169,4.305818321,-4.381144384,2.890371758,0,oreganus
219104,3.073652043,3.884668122,7.672815041,8.038152358,8.556995719,7.2325955,3.881275705,-4.236863237,2.995732274,0,oreganus
219104,2.998110396,3.912778578,7.654554082,8.076373571,8.572589169,7.280522271,3.967783724,-4.235999836,3.044522438,0.693147181,oreganus
219104,3.081618679,3.878668649,7.653583679,8.078280149,8.573363463,7.280303572,3.966195799,-4.23578113,3.044522438,0.693147181,oreganus
219106,3.384064537,3.742194513,7.721605205,8.078280149,8.601034344,7.247171025,4.322413141,-4.25143875,2.995732274,0,oreganus
219107,2.398376158,4.637652742,7.977354231,8.070247978,8.710969361,7.031797346,4.191992073,-4.729212231,2.302585093,0,oreganus
219107,2.822889461,4.565670069,7.927457259,8.074272128,8.689493947,7.014543347,4.099733428,-4.711958276,2.302585093,0.693147181,oreganus
219142,3.288304331,3.752921821,7.792078462,8.153868507,8.675079575,7.109204892,4.320772048,-4.218833125,2.890371758,0,oreganus
219663,3.674738425,4.295015258,7.997999318,8.055157732,8.713091753,7.339125324,4.413116241,-4.700067961,2.63905733,0.693147181,hyemalis
220783,3.454124742,4.635653203,8.211255832,8.121765261,8.854542237,7.368389758,4.341147261,-4.883483087,2.48490665,0,hyemalis
220784,3.217431781,3.918214976,7.695171948,8.316497917,8.739622529,7.4421114,4.367557727,-4.306617167,3.135494216,0,hyemalis
224735,3.443668809,4.43404117,8.252488071,7.992260016,8.817616712,7.122866659,4.235189651,-4.724971357,2.397895273,0.693147181,hyemalis
224735,3.753823737,4.292486811,7.971684303,8.023471913,8.683809708,7.205859047,4.226367833,-4.720952375,2.48490665,0,hyemalis
224746,3.013561797,4.184712293,8.199760047,7.964551384,8.77558534,7.212434928,4.353911049,-4.439846189,2.772588722,0,caniceps
224746,2.89447854,4.195529706,8.14904922,7.964551384,8.747390752,7.195437351,4.200555466,-4.422848629,2.772588722,0.693147181,caniceps
224746,2.960187336,4.198811822,8.241673696,7.924546049,8.782202403,7.211732434,4.351153961,-4.439143675,2.772588722,0,caniceps
224747,2.702745149,4.277029161,8.321456982,7.775583966,8.77181941,7.28836374,4.219908909,-4.455150427,2.833213344,0,caniceps
224747,2.839109405,4.251890831,8.294063346,7.834083189,8.776829379,7.230068795,4.278187926,-4.457480102,2.772588722,0,caniceps
224747,2.899768285,4.242430023,8.355350561,7.745652365,8.782843399,7.35325477,4.357208871,-4.462883,2.890371758,0.693147181,caniceps
224748,2.868980568,4.241131931,8.292125706,7.794511976,8.760386208,7.28836374,4.374515795,-4.455150427,2.833213344,0,caniceps
224748,2.882142116,4.246730017,8.323982149,7.795032674,8.780643985,7.35325477,4.365415831,-4.462883,2.890371758,0,caniceps
224748,2.908720896,4.236282784,8.320841786,7.806934496,8.78312337,7.292261536,4.361483216,-4.459048164,2.833213344,0,caniceps
229574,3.421198048,3.925050272,7.869525335,8.318779461,8.805898767,7.516657814,4.167550847,-4.381163567,3.135494216,0.693147181,oreganus
233299,3.238616203,3.185858056,6.499147586,8.2800691,8.426405832,7.143893399,4.278277271,-3.885796838,3.258096538,0.693147181,hyemalis
239179,3.177415057,3.535037369,8.038383652,8.069799848,8.740509827,7.452660216,4.454309456,-4.051462847,3.401197382,0.693147181,hyemalis
247522,4.834011758,4.740551718,7.917067556,7.768125221,8.530063232,7.182014331,4.08579512,-5.39025482,1.791759469,0,dorsalis
247523,4.01050276,4.138566255,7.474364103,8.266644021,8.632513512,7.124145922,4.285662141,-4.726250615,2.397895273,0,dorsalis
247781,3.429181185,4.281943176,7.289600542,8.39227953,8.671606995,7.096668818,3.966682314,-4.611762165,2.48490665,0.693147181,hyemalis
253373,3.57307858,4.419796357,7.897557314,8.215139332,8.755297948,7.048758686,4.155112986,-4.746173539,2.302585093,1.098612289,oreganus
253589,3.284932949,3.781962528,8.244265287,8.079113136,8.852110858,8.120451825,4.178493291,-4.249250847,3.871201011,0,caniceps
253589,3.078790801,3.901458364,8.277696139,8.091071553,8.875890892,8.320753392,4.343211645,-4.260310367,4.060443011,0,caniceps
253589,3.19664344,3.846117509,8.274046275,8.113062121,8.883998152,8.267428582,4.326884908,-4.260095415,4.007333185,0,caniceps
253841,3.016027569,3.379589952,7.558525895,8.277349563,8.666955308,7.109723833,4.1948792,-3.890847987,3.218875825,0,hyemalis
253841,3.03039779,3.415456535,7.692617668,8.23812885,8.688045721,7.252132695,4.088662921,-3.919928169,3.33220451,0.693147181,hyemalis
253841,3.247046702,4.426650915,8.196697904,7.85751472,8.727624707,7.316811814,4.058003693,-4.677754535,2.63905733,1.098612289,hyemalis
254477,3.317337599,4.465465934,8.079639769,8.054807793,8.753084651,7.287247094,4.420702043,-4.722297774,2.564949357,0.693147181,aikeni
254478,3.290851896,4.656180107,7.975888264,7.856496217,8.602565799,7.16559007,4.309020451,-4.863004954,2.302585093,0,aikeni
254480,3.225106375,4.573222957,8.016363921,8.017550865,8.7023597,7.353081921,4.378243877,-4.788132548,2.564949357,0,aikeni
256194,3.779851232,4.075652429,7.596203939,8.112681576,8.572468132,7.377362004,4.081307365,-4.604773265,2.772588722,1.098612289,oreganus
256194,3.653721439,4.191203433,7.629675548,8.128127955,8.594866924,7.520965566,4.062372639,-4.630593846,2.890371758,1.609437912,oreganus
256194,3.406474439,4.331933539,7.75324229,8.102972762,8.62880714,7.420483853,4.098729041,-4.647895136,2.772588722,2.079441542,oreganus
267990,2.349105109,3.696513079,8.057373464,8.052195764,8.741086613,7.287712627,4.22572473,-3.920416785,3.36729583,0,hyemalis
267990,2.385722472,3.690641569,8.037972426,8.06685713,8.738802102,7.218502624,4.152260522,-3.922665739,3.295836866,0,hyemalis
267990,2.322952396,3.72588465,8.058563233,8.059048787,8.745132244,7.270853991,4.128093557,-3.938649464,3.33220451,0.693147181,hyemalis
267998,3.201799636,3.983206069,7.317282302,8.366761902,8.659526957,7.566343878,4.162490023,-4.34746808,3.218875825,1.098612289,hyemalis
267998,3.052052594,4.058956254,7.475524868,8.31065084,8.663594625,7.402064299,4.217741871,-4.357541888,3.044522438,0,hyemalis
267998,3.155239153,4.027050927,7.387796086,8.339618246,8.658631836,7.357313217,4.079140461,-4.36158092,2.995732274,1.098612289,hyemalis
267999,2.469410214,3.340893375,7.336706375,8.216195856,8.555078822,7.177903577,4.181664789,-3.681396005,3.496507561,0,hyemalis
267999,2.697596186,3.235457168,7.267349933,8.217848836,8.536267426,7.084239727,4.273735945,-3.683042363,3.401197382,0.693147181,hyemalis
267999,2.229046759,3.43294608,7.31337129,8.208742321,8.54289293,7.121842069,4.177584176,-3.687854859,3.433987204,1.098612289,hyemalis
269029,2.989683313,4.210923169,7.673087113,8.11592977,8.603424537,7.453610151,4.339046162,-4.457877885,2.995732274,0.693147181,oreganus
269029,3.102736175,4.162846573,7.751538197,8.087579183,8.618334292,7.443078374,4.26779543,-4.44734609,2.995732274,0,oreganus
269029,3.173050013,4.129976642,7.71182026,8.108213141,8.61422188,7.271761616,4.295758904,-4.43854831,2.833213344,0,oreganus
269055,3.121420489,4.49011452,7.832329462,8.156692569,8.693571771,7.538013371,4.194339536,-4.704800042,2.833213344,0.693147181,hyemalis
269055,3.131864448,4.503227415,7.957551603,8.082974993,8.708299578,7.550611169,4.191933572,-4.717397782,2.833213344,0,hyemalis
269055,3.290334789,4.469648326,7.956257369,8.098585415,8.716077235,7.284450691,4.22861813,-4.719501374,2.564949357,1.098612289,hyemalis
269060,2.439379131,4.703042416,7.666126053,8.17628031,8.638953579,7.687080156,4.109140588,-4.796708366,2.890371758,0,hyemalis
269060,1.919098892,4.738006893,7.731083949,8.14904922,8.647374681,7.565028521,4.193361286,-4.792439844,2.772588722,0,hyemalis
269060,2.520096206,4.681333059,7.648229566,8.194156607,8.643593958,7.42200361,4.148836381,-4.782946329,2.63905733,0,hyemalis
269107,4.405142802,3.693131764,7.212829094,8.196397539,8.504674973,7.139329856,4.246171124,-4.741434567,2.397895273,0,oreganus
269107,4.455584687,3.564472969,7.122677997,8.204802912,8.487035379,7.028349176,4.256056409,-4.725764031,2.302585093,0,oreganus
269107,4.378243446,3.823612048,7.188666845,8.160967989,8.472013237,7.346896913,4.276282412,-4.78194758,2.564949357,0,oreganus
269460,2.920402554,3.51903386,7.471032617,8.330335044,8.67611715,7.031797346,4.307239454,-3.940754891,3.091042453,0.693147181,hyemalis
269460,3.013944697,3.464246699,7.457143504,8.340644414,8.679312041,6.933453967,4.366107038,-3.937721706,2.995732274,0.693147181,hyemalis
269460,3.087466537,3.430396536,7.459621821,8.337562747,8.677848983,6.941466336,4.388600634,-3.945734041,2.995732274,0.693147181,hyemalis
269461,3.056356895,4.07104376,7.605920807,8.261255087,8.672148501,7.197815474,4.254630101,-4.364602127,2.833213344,0,hyemalis
269461,3.149524851,4.01366232,7.579602659,8.25055137,8.656016478,7.346112611,4.192863541,-4.350380304,2.995732274,0.693147181,hyemalis
269461,3.297011954,3.959120055,7.424353682,8.329100628,8.66147073,7.403225515,4.193492671,-4.358703076,3.044522438,0.693147181,hyemalis
269462,3.242287054,4.428005378,8.232430829,7.853945413,8.747329778,7.316811814,4.071760187,-4.677754535,2.63905733,1.098612289,hyemalis
269462,3.214225223,4.450754921,8.195004424,7.864615342,8.729612779,7.32855199,4.010694567,-4.689494631,2.63905733,0.693147181,hyemalis
269462,3.195403469,4.432866311,8.221761873,7.852752807,8.740477084,7.310465273,4.088552537,-4.671407963,2.63905733,0.693147181,hyemalis
269463,3.0939243,4.015364678,7.796593142,8.229401034,8.722401844,7.166694883,4.326239302,-4.333481529,2.833213344,0,hyemalis
269463,3.139244555,4.005280499,7.837437021,8.224883624,8.736072817,7.28510393,4.349380916,-4.340664984,2.944438979,0,hyemalis
269463,3.128395234,4.00180055,7.76705513,8.232766907,8.712883874,7.166449814,4.309470681,-4.333236471,2.833213344,0,hyemalis
283613,2.64201823,3.745171989,7.66014249,8.096871683,8.587326413,7.318286896,4.420056994,-4.022450057,3.295836866,0,hyemalis
283613,2.845432195,3.657274115,7.663168664,8.095202816,8.587504492,7.231218089,4.345583644,-4.01234225,3.218875825,0.693147181,hyemalis
283613,2.997635224,3.586093291,7.595269214,8.132185414,8.584479705,7.271957378,4.397376586,-4.013860844,3.258096538,0,hyemalis
289053,3.497454083,4.221164348,7.954476626,8.265082338,8.807966457,7.430361241,4.404788756,-4.597147851,2.833213344,1.098612289,dorsalis
289054,4.217821235,5.466617469,7.97909854,7.943205616,8.646270234,7.282646625,4.251242457,-5.673208654,1.609437912,0,dorsalis
313196,4.152788158,4.442754996,7.955484572,8.260601706,8.806365381,7.149891917,4.109940002,-4.952667375,2.197224577,0,oreganus
314047,3.565981318,4.506489252,7.809674224,8.115789998,8.66012326,7.525254841,4.212665994,-4.817204672,2.708050201,0,dorsalis
314957,3.169479417,3.730446513,7.511829463,8.148779132,8.565169396,7.301511898,4.068355065,-4.166017658,3.135494216,0,oreganus
322995,2.830294792,3.875897404,7.841812937,8.221616259,8.735901742,7.695779645,4.396794938,-4.169419097,3.526360525,0.693147181,hyemalis
322995,3.125088295,3.759304991,7.674748655,8.272360259,8.703585869,7.607547002,4.279576475,-4.173559797,3.433987204,0,hyemalis
322995,2.886552675,3.8523404,7.804939194,8.242734704,8.733855257,7.632001145,4.356983857,-4.166265273,3.465735903,0,hyemalis
323024,3.101092789,4.081816995,7.140184788,8.351743973,8.604515837,7.217338615,4.332038019,-4.384125235,2.833213344,0,hyemalis
323024,3.016065691,4.101958069,7.262337391,8.319918283,8.610214736,7.269086034,4.388889269,-4.378714287,2.890371758,0,hyemalis
323024,3.050241679,4.089630352,7.607387236,8.192930712,8.627899044,7.268200883,4.472450092,-4.377829137,2.890371758,0.693147181,hyemalis
323125,4.270917706,4.246874233,7.741807913,8.13385,8.642511121,6.822992454,3.901929244,-4.877082327,1.945910149,0,oreganus
323210,3.21204986,4.313033763,7.177425226,8.301956892,8.575142066,7.291396671,4.071947415,-4.583346465,2.708050201,0.693147181,caniceps
323210,3.167415432,4.334017415,7.19880339,8.300756812,8.57956036,7.362766124,4.234258371,-4.590177441,2.772588722,0.693147181,caniceps
323210,3.164738054,4.326442611,7.316140097,8.27233812,8.589605648,7.356300148,4.177333596,-4.583711382,2.772588722,0.693147181,caniceps
323890,3.823798772,4.096106677,7.906568772,8.016404746,8.648631752,6.379315108,4.324216935,-4.587555637,1.791759469,0,caniceps
324192,3.369542181,4.04256382,7.278175479,8.255803111,8.566261791,7.618660514,4.18897218,-4.440606708,3.17805383,1.609437912,oreganus
324192,3.31570001,4.087312318,7.480724213,8.251143249,8.623127705,7.543869038,4.295571237,-4.452826595,3.091042453,1.098612289,oreganus
324192,3.258363596,4.066773505,7.525371974,8.193485919,8.598778568,7.641744454,4.159905756,-4.422868629,3.218875825,1.098612289,oreganus
327747,3.095074717,4.28178897,7.7075779,8.291854249,8.727387768,7.306027917,4.107413494,-4.533439187,2.772588722,0.693147181,hyemalis
343275,4.045554398,3.726619782,7.710555369,7.582721997,8.331530025,7.111279044,4.020695297,-4.546329649,2.564949357,1.386294361,mearnsi
348366,3.292175031,3.74732305,7.443401877,8.251766494,8.612496726,7.400319944,4.28425526,-4.222266142,3.17805383,0.693147181,oreganus
348366,3.323550391,3.748138495,7.441949443,8.252017962,8.612221157,7.494130013,4.001174301,-4.236033503,3.258096538,0.693147181,oreganus
348366,3.458184313,3.64108879,7.389921485,8.258822346,8.601192434,7.447492247,4.031775705,-4.228616412,3.218875825,0.693147181,oreganus
348367,2.922478637,4.006439499,7.74624251,8.193873841,8.680772961,7.330217964,4.098475393,-4.285695522,3.044522438,0,oreganus
348367,2.998488995,3.987905668,7.99489854,8.022297515,8.694666269,7.470721457,4.067613964,-4.292667655,3.17805383,1.098612289,oreganus
348367,2.851235025,4.043785157,8.034296597,7.990938139,8.698856637,7.389201132,4.156136844,-4.298158686,3.091042453,0.693147181,oreganus
348368,2.669577004,4.056947582,7.955170452,8.236707386,8.792454697,7.039896817,4.208475707,-4.26730813,2.772588722,0,oreganus
348368,2.954207321,3.974107538,7.958436168,8.220596371,8.784672556,7.099555579,4.211079089,-4.266342226,2.833213344,0,oreganus
348368,3.311219659,3.786351797,7.403627552,8.479737236,8.766414788,7.246266252,4.060356856,-4.250533989,2.995732274,0.693147181,oreganus
348369,3.104095794,3.94757399,7.853468541,8.315721005,8.797744638,7.285974253,4.186516955,-4.290242008,2.995732274,0.693147181,oreganus
348369,3.279836525,3.940487784,7.750657528,8.31065084,8.755749517,7.385073362,4.057911518,-4.340550927,3.044522438,0.693147181,oreganus
348370,3.356942373,3.812397108,7.97259752,8.193160425,8.775477089,7.42200361,4.28218729,-4.286509422,3.135494216,0.693147181,oreganus
348370,3.446121228,3.748943695,7.592688997,8.419028943,8.775419351,7.276358794,4.195763233,-4.280626527,2.995732274,0,oreganus
348370,2.96837739,3.988956051,7.822875736,8.30611111,8.779962232,7.32855199,4.226543255,-4.284029522,3.044522438,0.693147181,oreganus
353496,2.957511061,3.471594774,7.249291466,8.290293908,8.5839784,7.59429736,4.370523169,-3.930735701,3.663561646,0.693147181,hyemalis
353583,2.684081011,3.057613019,7.275376244,8.1377474,8.480262252,7.234387596,4.39830969,-3.570825948,3.663561646,0,hyemalis
353695,2.69602731,3.033412976,7.30771171,8.163021378,8.507899742,7.34670889,4.32764718,-3.562519263,3.784189634,0,hyemalis
362028,3.328884611,3.897755034,8.021257433,7.970561646,8.681470046,7.466036844,4.255725707,-4.330542654,3.135494216,0,caniceps
362348,3.494202471,4.309119864,7.797844788,8.141305811,8.669392651,7.548797432,4.008151082,-4.65842572,2.890371758,2.079441542,oreganus
362348,3.499659156,4.292777908,7.608282567,8.229225178,8.651192311,7.353081921,4.030493693,-4.645031704,2.708050201,2.397895273,oreganus
362348,3.565104236,4.230746061,7.887609398,8.145837541,8.710500319,7.51679595,4.076141545,-4.62642416,2.890371758,2.302585093,oreganus
363160,2.773976647,4.160346855,7.889680422,7.975687279,8.618334292,7.143485946,4.043243497,-4.370897197,2.772588722,0.693147181,caniceps
363160,2.796773076,4.145735508,7.894052014,7.971659076,8.618334292,7.136085357,4.150095194,-4.36349666,2.772588722,0.693147181,caniceps
363160,3.039882058,4.092389527,7.805155248,8.027583407,8.607172868,7.148083655,4.17266653,-4.375494972,2.772588722,0.693147181,caniceps
363228,3.162277478,3.774261503,7.644732072,8.477916336,8.832594791,6.745049591,4.097060535,-4.180100248,2.564949357,0.693147181,hyemalis
365749,3.224139724,4.326464796,8.182321113,8.225634971,8.890941525,7.158805784,4.37959462,-4.593856429,2.564949357,0,oreganus
365749,3.248287514,4.303220142,8.149598357,8.243064085,8.884107927,7.065150689,4.34410519,-4.58024404,2.48490665,0,oreganus
365749,3.341773961,4.289031481,8.138923826,8.240863865,8.877836858,7.23564916,4.31709839,-4.596591786,2.63905733,0,oreganus
368497,2.951666509,4.125789395,7.962244856,8.340569656,8.855692254,7.017170065,4.227949544,-4.378112704,2.63905733,0,caniceps
368497,3.157545826,4.039022696,7.97381906,8.342163282,8.861392982,7.003482038,4.1607753,-4.364424702,2.63905733,1.098612289,caniceps
368497,3.077105457,4.081062298,8.036269672,8.338174445,8.885264933,7.012978285,4.169605915,-4.373920935,2.63905733,0.693147181,caniceps
371882,4.545508642,4.291814117,7.505884634,8.116977439,8.541457814,7.126288218,4.235823237,-5.046846684,2.079441542,0,mearnsi
371883,4.379941128,4.469135663,7.734799283,7.972667649,8.54487662,7.136549502,4.371953511,-5.057107911,2.079441542,0,mearnsi
373781,3.701370559,4.148905083,7.60090246,8.258331558,8.667828929,7.391029834,4.145128189,-4.618441157,2.772588722,0,oreganus
373781,3.239495112,4.364301016,7.622118299,8.269980615,8.682872813,7.337072538,4.166467817,-4.629022299,2.708050201,0,oreganus
373781,3.682470069,4.145158141,7.489676824,8.28302417,8.648016241,7.381631608,4.264792994,-4.609042875,2.772588722,0.693147181,oreganus
379274,3.585281053,4.226428148,7.319705163,8.043516157,8.429523703,7.400319944,4.131970735,-4.627731182,2.772588722,0,caniceps
379274,3.348431069,4.354671751,7.762046175,7.929006447,8.533733997,7.356300148,4.154453802,-4.648249936,2.708050201,0.693147181,caniceps
381584,3.183330888,3.726222013,8.314978477,8.168944975,8.932111243,7.699813652,4.290460099,-4.173453096,3.526360525,0,oreganus
381584,3.127091169,3.76413773,8.310513575,8.134832319,8.913908453,7.67462487,4.315554354,-4.178117313,3.496507561,0.693147181,oreganus
381584,3.210436956,3.7286669,8.320067861,8.162971376,8.93208739,7.740526366,4.266503946,-4.185178304,3.555348061,0,oreganus
381586,3.58244056,3.329934362,7.998705168,8.297345219,8.846111577,7.071654208,4.189629965,-4.127215252,2.944438979,0,oreganus
381590,3.190390927,4.393020403,7.826149061,8.131143639,8.67606953,7.27811395,4.34001999,-4.6390566,2.63905733,0,oreganus
381590,3.180289831,4.428276051,7.85751472,8.111069972,8.678162676,7.303650936,4.321082353,-4.664593598,2.63905733,0,oreganus
381590,3.17767583,4.409425609,7.840586817,8.114933467,8.672956605,7.35832526,4.346280535,-4.650275089,2.708050201,0,oreganus
381592,3.246164479,4.386513906,7.774167535,8.156063897,8.669025396,7.355691814,4.284843769,-4.647641665,2.708050201,0,oreganus
381592,3.151016098,4.398676028,7.818579002,8.138965101,8.67739838,7.198765142,4.325905311,-4.633815781,2.564949357,0,oreganus
381592,3.191395447,4.398890441,7.827373801,8.14103136,8.682335869,7.282924805,4.316539132,-4.64386746,2.63905733,0,oreganus
382749,3.540141938,2.870181048,7.025278372,8.347798251,8.575952986,7.332296534,4.157527551,-3.931099154,3.401197382,0.693147181,hyemalis
382749,3.522577956,2.860688021,6.950925392,8.357593972,8.568562872,7.088753209,4.117612534,-3.910699382,3.17805383,0,hyemalis
382749,3.523867535,2.952304052,7.018888574,8.345759514,8.572976391,7.384679351,4.152837985,-3.950692163,3.433987204,0,hyemalis
386253,3.092378459,4.08215639,7.99131,8.126818329,8.747097463,7.273381705,4.255498698,-4.383009918,2.890371758,0.693147181,oreganus
394524,2.868646845,3.925312986,7.866382647,8.225467868,8.748304912,7.546597115,4.362423674,-4.214392614,3.33220451,0.693147181,hyemalis
394524,2.846677146,3.940399623,7.788521849,8.258005747,8.736835885,7.622104667,4.351277257,-4.220907264,3.401197382,0.693147181,hyemalis
394524,2.785874559,3.96372438,7.802589385,8.260998453,8.744154009,7.5559383,4.385217111,-4.223733803,3.33220451,0.693147181,hyemalis
406329,3.035220045,3.684535355,7.856379334,8.148726138,8.698571085,7.527681914,4.44959574,-4.093694713,3.433987204,0,hyemalis
406329,3.070117985,3.670499202,7.836307821,8.154382015,8.69327005,7.530345866,4.434282951,-4.096358669,3.433987204,0,hyemalis
406329,3.073850053,3.66440862,7.822956488,8.142584066,8.680719881,7.460178596,4.406355185,-4.092882751,3.36729583,0,hyemalis
406330,2.38855426,4.040409847,7.974769226,8.014554995,8.680088353,7.34426137,4.363575545,-4.208767148,3.135494216,0,hyemalis
